source,title,app_id,developer,genre,content_rating,score,ratings,installs,price,url,app_type,web_accessible,web_url,login_required,login_methods,age_verification_required,age_verification_method,subscription_required_for_long_chat,all_features_available_without_subscription,subscription_features,subscription_cost,languages_supported
App Store,CHAI: Social AI Platform- Chat,com.beauchamp.Messenger.external,Chai Research Corp.,Entertainment,17+,4.4428,229579,,Free,https://apps.apple.com/us/app/chai-social-ai-platform-chat/id1544750895?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,Him - AI Boyfriend Chat,com.doubley.drip,DOUBLE Y INC.,Entertainment,17+,4.6303,330,,Free,https://apps.apple.com/us/app/him-ai-boyfriend-chat/id6753196686?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,Soulplay - AI Roleplay,app.soulplay.soulplay,Studio Dopa LLC,Games,17+,4.65585,10106,,Free,https://apps.apple.com/us/app/soulplay-ai-roleplay/id6501972568?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,Flipped:Chat with AI Character,com.dating.ai,SINGAPORE DESERT OASIS TECHNICAL PTE. LIMITED,Entertainment,17+,4.69758,10082,,Free,https://apps.apple.com/us/app/flipped-chat-with-ai-character/id6445969623?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,"SQ, AM, AR, BN, BS, BG, MY, KM, CA, HR, CS, DA, NL, EN, ET, FI, FR, DE, EL, GU, HA, HE, HI, HU, IS, IG, ID, GA, IT, JA, KK, RW, KO, KY, LO, LV, LT, MK, MS, MT, MR, MN, NE, NB, FA, PL, PT, RO, RU, SR, SI, SK, SL, SO, ES, SW, SV, TG, TA, TE, TH, ZH, TR, UK, UR, UZ, VI, XH, YO, ZU"
App Store,X.O: AI Girlfriend & Boyfriend,com.xo.ai.girlfriend.boyfriend.chat,Artur Kuryla,Entertainment,17+,4.224,250,,Free,https://apps.apple.com/us/app/x-o-ai-girlfriend-boyfriend/id6741393424?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,dotdotdot Fantasy AI Boyfriend,com.rheality.dot,amore lab inc,Entertainment,17+,4.38537,301,,Free,https://apps.apple.com/us/app/dotdotdot-fantasy-ai-boyfriend/id6744018732?uo=4,companion,True,https://dotdotdot.chat,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,Replika - AI Friend,ai.replika.app,"Luka, Inc.",Health & Fitness,17+,4.44804,227822,,Free,https://apps.apple.com/us/app/replika-ai-friend/id1158555867?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,"EN, FR, DE, PT, ES"
App Store,AI Boyfriend Chat - Husby,filin.ChatAI,Iurii Filin,Entertainment,4+,4.66807,2142,,Free,https://apps.apple.com/us/app/ai-boyfriend-chat-husby/id6448729671?uo=4,companion,False,,True,"Email/Password, Google, Apple",False,,False,True,,,"AR, EN, FR, DE, ID, IT, PT, RU, ES, TR"
App Store,Spicy Chat AI,FirstWater.CheekyChat,Under The Dream,Social Networking,17+,4.03327,511,,Free,https://apps.apple.com/us/app/spicy-chat-ai/id6449228704?uo=4,companion,True,https://underthedream.com/spicy-chat-ai,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,"EN, FR, DE, JA, RU, ES"
App Store,SynClub:Chat With AI Character,com.creativeapp.aichat,"HICLUB, INC.",Entertainment,17+,4.56444,3779,,Free,https://apps.apple.com/us/app/synclub-chat-with-ai-character/id1671537674?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,"EN, JA, KO, ZH"
App Store,AI Boyfriend Chat Companion,com.lyubimy.aiboyfriendchat,YASSINE CHEQROUNI,Entertainment,17+,5,2,,Free,https://apps.apple.com/us/app/ai-boyfriend-chat-companion/id6757181994?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,Linky AI: AI Chat&Char Maker,com.aigc.ushow.ichat,SKYWORK AI PTE LTD,Social Networking,17+,4.38999,7272,,Free,https://apps.apple.com/us/app/linky-ai-ai-chat-char-maker/id6450916631?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,"AR, EN, FR, DE, ID, IT, JA, PT, ZH, ES"
App Store,My Virtual Boyfriend Talk,mobi.girlsapps.MyVirtualBoyfriendpubsdk,Умное Потребление,Entertainment,17+,4.33737,5525,,Free,https://apps.apple.com/us/app/my-virtual-boyfriend-talk/id1003620852?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,"AR, EN, FR, DE, IT, JA, KO, PT, RU, ZH, ES, ZH"
App Store,Jupi - AI Character Chat,com.jupi.aiassistant,Bots and Bolts,Entertainment,17+,4.55107,32860,,Free,https://apps.apple.com/us/app/jupi-ai-character-chat/id1668337467?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,"EN, DE"
App Store,Kindroid: Your Personal AI,com.kindroid.app,Beautifully Incorporated,Entertainment,17+,4.78243,5750,,Free,https://apps.apple.com/us/app/kindroid-your-personal-ai/id6451038161?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,Nomi: AI Companion with a Soul,ai.nomi.app,Nomi.ai,Lifestyle,17+,4.59811,2222,,Free,https://apps.apple.com/us/app/nomi-ai-companion-with-a-soul/id6450270929?uo=4,companion,True,https://nomi.ai,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,Flamify: AI Voice & Chat,com.chatflame.toltech,Tolstykh Dmitrii,Social Networking,17+,4.44909,2249,,Free,https://apps.apple.com/us/app/flamify-ai-voice-chat/id6502898347?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,Boyfi - AI Partner & Boyfriend,com.runwayer.ameo,Runwayer Group Ltd,Lifestyle,17+,3.95807,477,,Free,https://apps.apple.com/us/app/boyfi-ai-partner-boyfriend/id6737233936?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,AI Boyfriend Chat - DreamWeave,com.dreamweave.ai,"Sichuan Shanghu Network Technology Co., Ltd.",Entertainment,17+,4.6909,55,,Free,https://apps.apple.com/us/app/ai-boyfriend-chat-dreamweave/id6748649572?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,"EN, JA, KO, ZH, ZH"
App Store,Lior: AI Boyfriend Chat,com.ziya.Lior,ZIYA GUVEN,Entertainment,17+,4.27778,18,,Free,https://apps.apple.com/us/app/lior-ai-boyfriend-chat/id6752859042?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,"AR, NL, EN, FR, DE, HE, HI, ID, IT, JA, KO, PT, RU, ES, SV, TR, UK"
App Store,RolePlai - Ai Character Chat,io.aichat.ios.eo,ANDREW WEDD,Games,17+,4.50605,5207,,Free,https://apps.apple.com/us/app/roleplai-ai-character-chat/id1671444242?uo=4,companion,True,https://roleplai.app/,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,AI Boyfriend: Companion & Love,com.ai.chatbot.roleplay.boyfriend,Pei Chen,Lifestyle,17+,4.16667,48,,Free,https://apps.apple.com/us/app/ai-boyfriend-companion-love/id6479238342?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,MeChat - Interactive Stories,world.playme.mechat,PlayMe Studio,Games,17+,4.58233,96390,,Free,https://apps.apple.com/us/app/mechat-interactive-stories/id1536157979?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,"EN, FR, DE, JA, KO, ZH, ES, ZH"
App Store,AI Lover - AI Girlfriend Chat,Fantasy.GF,VPN Free Unlimited Ltd,Entertainment,17+,4.48739,238,,Free,https://apps.apple.com/us/app/ai-lover-ai-girlfriend-chat/id6736365427?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,"EN, FR, DE, JA, PT, ES"
App Store,ChaChat:Chat with AI Character,com.mynalabs.overdub,Mynalabs.ai,Lifestyle,17+,4.38426,8156,,Free,https://apps.apple.com/us/app/chachat-chat-with-ai-character/id6444773124?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,"AR, NL, EN, FR, DE, PL, PT, ES, SV, TR"
App Store,AI BF - Virtual Boyfriend Chat,com.lyndl.aiboyfriend,Lyndl ltd,Entertainment,17+,4.3,20,,Free,https://apps.apple.com/us/app/ai-bf-virtual-boyfriend-chat/id6757341256?uo=4,companion,True,https://www.lyndl.app,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,Dokichat – Romantic AI Chat,club.dokichat.app,"Dreamintelli, Inc.",Entertainment,17+,4.59905,2100,,Free,https://apps.apple.com/us/app/dokichat-romantic-ai-chat/id6642711442?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,AI Boyfriend: Spicy Chat AI,co.northlogic.aiboyfriend,Daniel Lasek,Entertainment,17+,0,0,,Free,https://apps.apple.com/us/app/ai-boyfriend-spicy-chat-ai/id6478466685?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,AI Boyfriend: Truth or Dare+,tinyleo.com.gaycouple,"Tiny Leo Co., Ltd",Lifestyle,17+,5,5,,Free,https://apps.apple.com/us/app/ai-boyfriend-truth-or-dare/id6448089548?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,Jaxxi: AI Boyfriend,com.castlepumpkin.jaxi,Sungho Park,Entertainment,17+,4.38235,34,,Free,https://apps.apple.com/us/app/jaxxi-ai-boyfriend/id6714478786?uo=4,companion,True,https://castlepumpkin.blogspot.com/,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,Virtual Boyfriend Chat - AI BF,com.heyloopofficial.HeartMate,OceanPath Tech,Entertainment,17+,4.63636,11,,Free,https://apps.apple.com/us/app/virtual-boyfriend-chat-ai-bf/id6747583000?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,"EN, ZH"
App Store,MeetAI：Chat with AI Friend,com.meet.ai,"Chengdu Yongyi Technology Co., Ltd.",Entertainment,17+,4.68269,3492,,Free,https://apps.apple.com/us/app/meetai-chat-with-ai-friend/id6447675508?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,"AR, EN, FR, DE, IT, JA, PT, RU, ES, ZH"
App Store,Boyfriend AI: Find True Love,com.happyapplab.boyfriendai,Berke Kurnaz,Entertainment,17+,5,1,,Free,https://apps.apple.com/us/app/boyfriend-ai-find-true-love/id6470070770?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,"EN, FR, DE, IT, JA, ES, TR"
App Store,HiWaifu: AI Friend & Waifu Hub,com.hiwaifu.app,LANGUAGE POWER MEDIA LIMITED,Social Networking,17+,4.26994,2182,,Free,https://apps.apple.com/us/app/hiwaifu-ai-friend-waifu-hub/id6447806780?uo=4,companion,True,https://hiwaifu.com,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,"AR, EN, FR, ID, JA, KO, PT, RU, ZH, ES, TH, ZH, UK"
App Store,LeonTalk,com.inferbot.aiwizard,Peak Point Technology Co. LTD,Entertainment,17+,4.5,2,,Free,https://apps.apple.com/us/app/leontalk/id6740220703?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,EVA AI Soulmate,com.ifriend.ios,Novi Limited,Lifestyle,17+,4.32083,24383,,Free,https://apps.apple.com/us/app/eva-ai-soulmate/id1551794721?uo=4,companion,True,https://evaapp.ai/app/,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,Ai Girl: Chat with Girlfriend,ai.girl.friend.character,FindUS Phone Tracker by number,Social Networking,17+,4.33236,3412,,Free,https://apps.apple.com/us/app/ai-girl-chat-with-girlfriend/id6503456381?uo=4,companion,True,https://theaigirl.ai,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,"AR, EN, FR, DE, HI, IT, JA, KO, PT, RU, ZH, ES, SV, ZH, TR"
App Store,Fling AI Character & Roleplay,com.pixerylabs.aifriend,Pixery Bilgi Teknolojileri,Entertainment,17+,3.71429,2681,,Free,https://apps.apple.com/us/app/fling-ai-character-roleplay/id6478596328?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,HiBae - Best AI Companion,ai.hibae.3d,LITE AI TECHNOLOGY (SINGAPORE) PTE. LTD,Lifestyle,17+,4.65874,589,,Free,https://apps.apple.com/us/app/hibae-best-ai-companion/id6449830507?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,DoloPlanet – Sensual AI Crush,net.dolopla.app,"dololabs Co., Ltd.",Book,17+,4.59999,15,,Free,https://apps.apple.com/us/app/doloplanet-sensual-ai-crush/id6737131196?uo=4,companion,True,https://doloplanet.com,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,"EN, JA, KO"
App Store,Intimate - AI Girlfriend Chat,com.example.intimatev2,Growing Pains LLC,Entertainment,17+,4.34665,2478,,Free,https://apps.apple.com/us/app/intimate-ai-girlfriend-chat/id6449442465?uo=4,companion,True,https://intimategf.com,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,"AR, BG, CS, DA, NL, EN, ET, FI, FR, DE, EL, HE, HU, ID, IT, JA, KO, LV, LT, NB, PL, PT, RO, RU, ZH, SK, SL, ES, SV, TH, TR, UK, VI"
App Store,Blush: AI Dating Simulator,ai.blush.app,Endura LLC,Entertainment,17+,4.38527,7060,,Free,https://apps.apple.com/us/app/blush-ai-dating-simulator/id1641301004?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,"EN, FR, DE, IT, PT, ES"
App Store,Romantic AI Girlfriend Chat,com.romanticai.romanticai,Just Web It Oy,Entertainment,17+,4.30042,1894,,Free,https://apps.apple.com/us/app/romantic-ai-girlfriend-chat/id1604044764?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,SoulOn-AI Girlfriend 18+ Chat,ai.soulon.app,Science Team,Entertainment,17+,4.30366,1910,,Free,https://apps.apple.com/us/app/soulon-ai-girlfriend-18-chat/id6705133758?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,Anime Boyfriend - AI Boy Chat,com.AIBoyfriend.lovechat,Mistero VPN,Social Networking,17+,4,7,,Free,https://apps.apple.com/us/app/anime-boyfriend-ai-boy-chat/id6472152442?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,"EN, FR, DE"
App Store,Cru.AI Mobile: Chat with AI,com.generator.artiblend,Raakel Inberg,Graphics & Design,17+,4.14768,237,,Free,https://apps.apple.com/us/app/cru-ai-mobile-chat-with-ai/id6448693059?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,"Winked: Choose, Flirt, Love",com.nanobitsoftware.virtuallife,Supercharge Mobile Corp,Games,17+,4.674,27353,,Free,https://apps.apple.com/us/app/winked-choose-flirt-love/id1553495817?uo=4,companion,True,https://www.superchargemobile.app/,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,"EN, DE, IT"
App Store,LoverLink:Fantasy AI Chat Bot,org.reactjs.native.example.rn-im,INFINITEMIND TECH PTE. LTD.,Entertainment,17+,2.92593,27,,Free,https://apps.apple.com/us/app/loverlink-fantasy-ai-chat-bot/id6480102612?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,"EN, FR, DE, JA, PT, ES"
App Store,Leo: Korean Boyfriend,com.leoaiboy.aiboy,Harsh Jani,Entertainment,17+,0,0,,Free,https://apps.apple.com/us/app/leo-korean-boyfriend/id6751222015?uo=4,companion,True,https://spiretechs.com,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,Crushie Al: Chat & Companion,ai.crushie.app,SoulZ AI Inc.,Entertainment,17+,4.68397,655,,Free,https://apps.apple.com/us/app/crushie-al-chat-companion/id6741790631?uo=4,companion,True,https://crushie.ai,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,"EN, JA, KO, MS, PT, ES, TH, ZH, VI"
App Store,AI Boyfriend Chat - Imate,com.imate.ai.boyfriend.companion,Pradeep Kumar,Lifestyle,17+,0,0,,Free,https://apps.apple.com/us/app/ai-boyfriend-chat-imate/id6754762584?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,Ai Boyfriend: Virtual Love,com.aiboyfriend.virtuallove,Anas Kayssi,Entertainment,17+,0,0,,Free,https://apps.apple.com/us/app/ai-boyfriend-virtual-love/id6757331334?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
App Store,Heat: Ai Girlfriend Chatbot,com.ai.tennis.master.tg,MACROMATRIX (PRIVATE) LIMITED,Entertainment,17+,4.5759,6482,,Free,https://apps.apple.com/us/app/heat-ai-girlfriend-chatbot/id6471625886?uo=4,companion,False,,True,"Email/Password, Google, Apple",True,Self-declaration (age confirmation),False,True,,,EN
